bathrooms,bedrooms,floor_location,link,neighborhood,parking_spots,price,stratum,surface,total_levels,yard,backyard,remodeled,terrace,residencial_building,pool,status_en construccion,status_lanzamiento,status_nuevo,status_para entrega,status_sobre planos,status_usado,city_cali,city_jamundi,city_palmira,property_type_apartamento,property_type_casa,property_type_lote o casalote
3.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-napoles-vp1200640-sumainmobiliarios,napoles,0.0,193000000.0,3.0,240.0,2.0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,8.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-7-de-agosto-vp1181669-sumainmobiliarios,7 de agosto,0.0,220000000.0,3.0,140.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-refugio-vp1155074-sumainmobiliarios,el refugio,0.0,300000000.0,4.0,92.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
3.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-prados-del-norte-vp1178577-bienesraicescalionline,prados del norte,0.0,445000000.0,5.0,264.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1.0,2.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-centro-san-nicolas-vp1148699-bienesraicescalionline,san nicolas,0.0,160000000.0,0.0,86.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-la-viga-vp1069138-bienesraicescalionline,la viga,0.0,1190000000.0,6.0,739.0,2.0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-caney-vp1207576-administramosyservicios,caney,0.0,315000000.0,4.0,90.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,2.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oeste-la-elvira-vp1204242-FincasdelValle,la elvira,0.0,1300000000.0,0.0,27.0,1.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
9.0,7.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-la-trinidad-vp1207582-administramosyservicios,la trinidad,0.0,2100000000.0,6.0,1.2,2.0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
5.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-valle-del-lili-vp1205790-inmobankasesoresinmobiliarios,valle del lili,0.0,700000000.0,4.0,500.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-la-flora-vp1205724-inmobankasesoresinmobiliarios,la flora,0.0,330000000.0,5.0,192.0,1.0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
6.0,7.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-valle-del-lili-vp1162494-sumainmobiliarios,valle del lili,0.0,530000000.0,5.0,200.0,3.0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
6.0,11.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oeste-san-antonio-vp1159623-sumainmobiliarios,san antonio,0.0,480000000.0,3.0,224.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-ciudad-2000-vp1158986-sumainmobiliarios,ciudad 2.000,0.0,270000000.0,4.0,90.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-ciudad-2000-vp1158974-sumainmobiliarios,ciudad 2.000,0.0,365000000.0,4.0,115.0,0.0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-la-flora-vp1157569-sumainmobiliarios,la flora,0.0,330000000.0,5.0,154.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-villa-del-prado-vp1157318-sumainmobiliarios,villa del prado,0.0,135000000.0,3.0,100.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-antonio-narino-vp1151314-sumainmobiliarios,antonio narino,0.0,150000000.0,2.0,140.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-villas-de-veracruz-vp1150003-sumainmobiliarios,villas de veracruz,0.0,140000000.0,3.0,80.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,6.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-aguablanca-vp1149613-sumainmobiliarios,aguablanca,0.0,250000000.0,2.0,250.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,6.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oeste-el-nacional-vp1148407-sumainmobiliarios,el nacional,0.0,210000000.0,3.0,75.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.0,6.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-las-granjas-vp1144643-sumainmobiliarios,las granjas,0.0,270000000.0,3.0,243.0,3.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-el-rodeo-vp1144635-sumainmobiliarios,el rodeo,0.0,190000000.0,2.0,93.2,1.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-pance-vp1138084-sumainmobiliarios,pance,0.0,1200000000.0,6.0,720.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
4.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-ciudadela-pasoancho-vp1137833-sumainmobiliarios,ciudadela pasoancho,0.0,650000000.0,5.0,136.0,2.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
2.0,8.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-7-de-agosto-vp1136996-sumainmobiliarios,7 de agosto,0.0,228000000.0,3.0,140.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-nueva-tequendama-vp1131582-sumainmobiliarios,nueva tequendama,0.0,360000000.0,5.0,180.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
10.0,7.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-pance-vp1002519-vasquezlopezrodolfo,pance,0.0,3200000000.0,6.0,4.37,2.0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
6.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oeste-cristales-vp1002536-vasquezlopezrodolfo,cristales,0.0,2500000000.0,6.0,633.73,3.0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0
4.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-ingenio-vp1002545-vasquezlopezrodolfo,el ingenio,0.0,420000000.0,6.0,180.0,2.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
6.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-ciudad-jardin-vp1002514-vasquezlopezrodolfo,ciudad jardin,0.0,1600000000.0,6.0,420.0,3.0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
5.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-pance-vp1002530-vasquezlopezrodolfo,pance,0.0,1600000000.0,6.0,934.0,2.0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
5.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-pance-vp1002495-vasquezlopezrodolfo,pance,0.0,3000000000.0,6.0,3.552,1.0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
6.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-ciudad-jardin-vp1002510-vasquezlopezrodolfo,ciudad jardin,0.0,1750000000.0,6.0,900.0,1.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
6.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-ciudad-jardin-vp1002499-vasquezlopezrodolfo,ciudad jardin,0.0,3000000000.0,6.0,3.6,1.0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
5.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-pance-vp999496-vasquezlopezrodolfo,pance,0.0,1600000000.0,6.0,420.0,2.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
6.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-ciudad-jardin-vp1002432-vasquezlopezrodolfo,ciudad jardin,0.0,1450000000.0,6.0,375.0,2.0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
10.0,7.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-pance-vp1002460-vasquezlopezrodolfo,pance,0.0,3500000000.0,6.0,1.5,2.0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
4.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-ciudad-jardin-vp987443-vasquezlopezrodolfo,ciudad jardin,0.0,1150000000.0,6.0,545.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
5.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-ciudad-jardin-vp965735-vasquezlopezrodolfo,ciudad jardin,0.0,750000000.0,6.0,476.0,2.0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oeste-santa-isabel-vp960071-vasquezlopezrodolfo,santa isabel,0.0,380000000.0,5.0,270.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-nueva-floresta-vp1206066-sumainmobiliarios,nueva floresta,0.0,195000000.0,3.0,154.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1.0,2.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-villa-san-marcos-vp1207173-sumainmobiliarios,villa san marcos,0.0,68000000.0,2.0,35.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oeste-granada-vp1184431-inmobiliariafarallonesasesorias,granada,0.0,790000000.0,5.0,350.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
8.0,6.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-pance-vp1172400-vasquezlopezrodolfo,pance,0.0,4500000000.0,6.0,910.0,2.0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
8.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-pance-vp1166970-vasquezlopezrodolfo,pance,0.0,4200000000.0,6.0,6.024,2.0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
7.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oeste-cristales-vp996804-vasquezlopezrodolfo,cristales,0.0,2500000000.0,6.0,483.0,2.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,8.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-el-poblado-vp1207533-century21royal,el poblado,0.0,150000000.0,0.0,108.0,0.0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-cristobal-colon-vp1112921-AyCInmobiliarios,cristobal colon,0.0,200000000.0,3.0,180.0,0.0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-la-flora-vp1202846-Akgrupoinmobiliario,la flora,0.0,470000000.0,0.0,350.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oeste-santa-teresita-vp1204279-Akgrupoinmobiliario,santa teresita,0.0,720000000.0,6.0,252.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
1.0,2.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-golondrinas-vp1200932-Akgrupoinmobiliario,golondrinas,0.0,45000000.0,0.0,225.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-dapa-vp1153955-Akgrupoinmobiliario,dapa,0.0,1800000000.0,6.0,1.808,2.0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0
5.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-versalles-vp1123328-Akgrupoinmobiliario,versalles,0.0,350000000.0,5.0,250.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.0,9.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oeste-centenario-vp1077899-Akgrupoinmobiliario,centenario,0.0,850000000.0,0.0,300.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-ingenio-vp1064610-Akgrupoinmobiliario,el ingenio,0.0,585000000.0,0.0,250.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
7.0,6.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oeste-arboleda-vp1053329-Akgrupoinmobiliario,arboleda,0.0,1500000000.0,0.0,950.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-pance-vp1054825-Akgrupoinmobiliario,pance,0.0,750000000.0,0.0,720.0,2.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-ciudad-2000-vp1103909-ControlHouse,ciudad 2.000,0.0,340000000.0,4.0,270.0,3.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
7.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-santa-monica-residencial-vp1103968-ControlHouse,santa monica residencial,0.0,1200000000.0,6.0,354.0,2.0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
7.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-ciudad-jardin-vp1104005-ControlHouse,ciudad jardin,0.0,1400000000.0,6.0,500.0,3.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
2.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-morichal-de-comfandi-vp1207313-grupoactivainmobiliaria,morichal de comfandi,0.0,185000000.0,3.0,94.44,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-hacienda-el-castillo-vp1201648-MercadoInmobiliaria,hacienda el castillo,0.0,520000000.0,5.0,336.0,1.0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
3.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-hacienda-el-castillo-vp1201720-MercadoInmobiliaria,hacienda el castillo,0.0,300000000.0,5.0,267.0,1.0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0
3.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-castillo-vp1201616-MercadoInmobiliaria,el castillo,0.0,300000000.0,5.0,267.0,1.0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0
3.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-castillo-vp1194026-MercadoInmobiliaria,el castillo,0.0,400000000.0,5.0,224.0,2.0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
3.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-hacienda-el-castillo-vp1193966-MercadoInmobiliaria,hacienda el castillo,0.0,400000000.0,5.0,224.0,2.0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
4.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-hacienda-el-castillo-vp1160137-MercadoInmobiliaria,hacienda el castillo,0.0,500000000.0,5.0,235.0,2.0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
4.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-castillo-vp1160124-MercadoInmobiliaria,el castillo,0.0,500000000.0,5.0,235.0,2.0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
3.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-castillo-vp1160104-MercadoInmobiliaria,el castillo,0.0,365000000.0,5.0,267.0,1.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
4.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-castillo-vp1142029-MercadoInmobiliaria,el castillo,0.0,380000000.0,5.0,253.0,2.0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
3.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-castillo-vp1140711-MercadoInmobiliaria,el castillo,0.0,280000000.0,5.0,113.0,2.0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
4.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-castillo-vp1140684-MercadoInmobiliaria,el castillo,0.0,260000000.0,5.0,283.0,2.0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
4.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-hacienda-el-castillo-vp1140680-MercadoInmobiliaria,hacienda el castillo,0.0,350000000.0,5.0,283.0,2.0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1.0,2.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-la-flora-vp1200062-alianzabrokers,la flora,0.0,165000000.0,4.0,60.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
8.0,11.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-departamental-vp1198837-alianzabrokers,departamental,0.0,720000000.0,4.0,470.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oeste-santa-teresita-vp1196150-alianzabrokers,santa teresita,0.0,870000000.0,6.0,270.0,0.0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0
6.0,7.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-evaristo-garcia-vp1189974-alianzabrokers,evaristo garcia,0.0,350000000.0,3.0,324.0,0.0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0
6.0,12.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-el-rodeo-vp1190803-alianzabrokers,el rodeo,0.0,370000000.0,3.0,500.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,6.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-tejares-de-san-fernando-vp1189597-alianzabrokers,tejares de san fernando,0.0,460000000.0,5.0,350.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
6.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-ciudad-jardin-vp1181708-alianzabrokers,ciudad jardin,0.0,950000000.0,6.0,500.0,0.0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0
4.0,8.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-miraflores-vp1181695-alianzabrokers,miraflores,0.0,465000000.0,4.0,180.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
6.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oeste-cristales-vp1181666-alianzabrokers,cristales,0.0,780000000.0,6.0,400.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
8.0,8.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-pance-vp1174435-alianzabrokers,pance,0.0,900000000.0,6.0,500.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-ciudadela-50-vp1174417-alianzabrokers,ciudadela 50,0.0,600000000.0,5.0,500.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
4.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-refugio-vp1174420-alianzabrokers,el refugio,0.0,450000000.0,4.0,390.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
6.0,8.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-prados-del-norte-vp1171678-alianzabrokers,prados del norte,0.0,600000000.0,5.0,600.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-camino-real-vp1172195-alianzabrokers,camino real,0.0,325000000.0,4.0,108.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
2.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-san-fernando-viejo-vp1171983-alianzabrokers,san fernando viejo,0.0,530000000.0,5.0,320.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,6.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-bellavista-vp1170603-alianzabrokers,bellavista,0.0,4049150000.0,5.0,1.56,0.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
5.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-tequendama-vp1102292-velozainmobiliaria,tequendama,0.0,580000000.0,5.0,320.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
5.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oeste-santa-teresita-vp1095638-velozainmobiliaria,santa teresita,0.0,1180000000.0,6.0,198.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
3.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-dapa-vp1082623-velozainmobiliaria,dapa,0.0,800000000.0,6.0,3.2,2.0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0
3.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-verde-alfaguara-vp1082622-velozainmobiliaria,verde alfaguara,0.0,275000000.0,5.0,143.0,2.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
5.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-ciudad-jardin-vp1082621-velozainmobiliaria,ciudad jardin,0.0,1200000000.0,6.0,570.0,2.0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
4.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-nueva-tequendama-vp1082620-velozainmobiliaria,nueva tequendama,0.0,425000000.0,4.0,144.0,0.0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
6.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-pance-vp1082619-velozainmobiliaria,pance,0.0,960000000.0,6.0,311.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
4.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-pance-vp1082617-velozainmobiliaria,pance,0.0,800000000.0,6.0,1.1,2.0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0
3.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-refugio-vp1082615-velozainmobiliaria,el refugio,0.0,345000000.0,4.0,126.0,0.0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
3.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-ciudad-jardin-vp1082613-velozainmobiliaria,ciudad jardin,0.0,430000000.0,5.0,125.0,2.0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0
3.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-refugio-vp1082612-velozainmobiliaria,el refugio,0.0,310000000.0,4.0,116.0,2.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-valle-del-lili-vp1050972-SanSilvestreGroupInmobiliariaSas,valle del lili,0.0,250000000.0,4.0,92.0,2.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
5.0,8.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oeste-granada-vp997736-velozainmobiliaria,granada,0.0,1500000000.0,5.0,400.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-san-joaquin-vp1204367-administramosyservicios,san joaquin,0.0,440000000.0,5.0,161.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
